,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
980,The intro animation may be kinda crappy but at least the music is somewhat good,UgyQ8ChssH_BGfWkAhN4AaABAg,http://www.youtube.com/channel/UCC11-Bd9GQ3yTZ7_nhCuZrw,@mr.doppit2188,0,0,2020-04-14 14:35:12+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-14
981,Fkn love that guitar when it starts hitting the notes,UgyBx4gAmL7lCP6Uq7Z4AaABAg,http://www.youtube.com/channel/UCNNXwDHCKsBElVbZU6vbCoA,@swolbrohamlincoln9659,0,0,2020-04-14 13:10:56+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-14
982,Ok I'm genuinely asking as a fan of both rhythm games and the persona series. Would anyone give me a recommendation on whether I should get P5R Or Persona Dancing endless night collection. Either way i would be fine but i want to know what some  of you guys think would be best,UgwHb2PAZQFdpfUJ-SV4AaABAg,http://www.youtube.com/channel/UCtJYFZAGjCz31ejUxp-8nPg,@Realistic672,2,0,2020-04-14 09:17:14+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-14
983,Kasumi is adorable in this!!,UgxfDIKcoVCi3EIb6sZ4AaABAg,http://www.youtube.com/channel/UCSvjXioK5rajeEYlsaU87TA,@michaelbalcazar3990,0,1,2020-04-14 01:27:13+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-14
984,Haru has more screentime here than in-game,UgwC7tylHbFMHiR49ml4AaABAg,http://www.youtube.com/channel/UCsGUltSwlrkCAD9WW6-2slw,@Empolikid12345,0,1,2020-04-12 15:59:00+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-12
985,"1:18
There’s nothing gay about lying in some diamonds with the homies",UgzJZtLbDN9MJ65uMhJ4AaABAg,http://www.youtube.com/channel/UCBFKT5f-gFzZXRR5j6RgCdg,@mitchell8363,49,5808,2020-04-12 15:39:54+00:00,vWWy7V9rCrA,49,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-12
986,"Prepare your guns because...





I think I prefer the original intro.",UgwOvmhYJiw4PTTkyMd4AaABAg,http://www.youtube.com/channel/UCy5rPXaHLC0FQwr5V61wckQ,@justicewithaperiod,2,0,2020-04-11 22:45:04+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
987,"after playing the game, seeing Akechi with joker just makes me smile",Ugw5lK1GDhSZ8rcWnet4AaABAg,http://www.youtube.com/channel/UCbR5PZFck4vRPBpkxiIC6Jw,@liammalleron3763,0,1,2020-04-11 22:36:40+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
988,This song is so good that I never skip the opening cutscene when I boot up the game,UgwOP-DSFxDuPWLniKR4AaABAg,http://www.youtube.com/channel/UCV2W9Nx2ZQZu4ACej5YyZxg,@ThatsAmore123,0,2,2020-04-11 18:18:13+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
989,"Some bit of spopiler
When kasumi scene played, ""you'll call faith your virtue"" is being mentioned in the lyrics.
Not too significant, until you realize that kasumi has the faith arcana.
Nice little touch by atlus",Ugz5lJDuud-qY1kX1DV4AaABAg,http://www.youtube.com/channel/UCQtwHA7UfyEMAJPD92ikfKA,@andrewtimothy9792,0,0,2020-04-11 12:53:32+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
990,"""We dont have time to make haru a character"" - Atlus",Ugyy81Snrl73eq95PAN4AaABAg,http://www.youtube.com/channel/UCYp6G6KUo6LwMV_YQlv2V-g,@mellow4356,8,423,2020-04-11 08:57:32+00:00,vWWy7V9rCrA,8,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
991,Not Wake up get up get out there/10,Ugww4PpTbzJ85ro943J4AaABAg,http://www.youtube.com/channel/UCx5LGiiu3-pf-keZM_N9JYA,@crypticbeast1013,0,0,2020-04-11 06:35:29+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
992,"I have a question. Joker wears glasses in the real world, not in the Metaverse. Does his mask act as glasses? If so, I need one.",UgzA-hX-lDAwB_CxDjN4AaABAg,http://www.youtube.com/channel/UCK9sJ-KxvPm1GX669HUnuUw,@orangesbeyond9824,2,0,2020-04-11 04:44:34+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-11
993,This game honestly hits different when high school is closed,UgyhqV7ZW9ybJT8gkph4AaABAg,http://www.youtube.com/channel/UCr3few90WzL4kxf9TKIiUqQ,@banzokazoobie788,0,0,2020-04-10 20:49:42+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-10
994,Next paycheck boys and girls,UgxZvDYF-E0WpcfVRz54AaABAg,http://www.youtube.com/channel/UCxKU_OQmsxzal6M4SVQKBUQ,@D3vilB4sket,0,1,2020-04-10 19:40:21+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-10
995,0:54 - 1:24 besr,UgyBYTmPctqhZPdtAAV4AaABAg,http://www.youtube.com/channel/UC3cPvkhuONB9mNryIwBdDqA,@chrisp.400,0,3,2020-04-09 22:54:28+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-09
996,Best part 0:08,UgyjEC7w5VmVjzHlDLF4AaABAg,http://www.youtube.com/channel/UCMhaRkuU15-e636pfmusM8w,@drinksoap6827,0,0,2020-04-09 15:34:22+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-09
997,"I would say this and come at me, I’m loving the game I have invested 12 hours until now
But the story and plot is pretty shitty... or I mean the concept?
Love the game and the mechanics but the story is so shitty and so fucking stupid that you steal people’s heart...
It’s cringey",UgyXH36ZuI1GMGhZKsZ4AaABAg,http://www.youtube.com/channel/UCUu22ZxV3Vtwo0Yxydq5FNw,@andresgarza8511,1,0,2020-04-09 13:02:08+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-09
998,"me before royal: the intro isn’t as good as the original

me after royal: *cries in **0:58*",UgwscNGoClGA-uSuhJV4AaABAg,http://www.youtube.com/channel/UC_6YY0WAQR3ds_DJkN3laqA,@I_Eated_The_Soap,2,177,2020-04-09 04:46:35+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-09
999,This isn't Lyn on Vocals is it?,UgyYhOHGD4ScvPSyzpN4AaABAg,http://www.youtube.com/channel/UCuz3OP0-GXVb0RtszsbiESw,@noahsunley9695,0,0,2020-04-08 18:39:41+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-08
1000,Anyone else got persona psp vibes when they saw the eyes all over the place like they do in the intro for that game?,Ugzkj_qg9_fuU0Sq0MZ4AaABAg,http://www.youtube.com/channel/UCoEyA-RpnebQP4kioqzK5lw,@arainahmed2035,0,0,2020-04-08 13:47:20+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-08
1001,Now is this a new game or an expansion to Persona 5,Ugyqfwf2GO9RKtSDN0N4AaABAg,http://www.youtube.com/channel/UCYLuRj8uW_wneejFM_xor9w,@bigbrudda32,0,1,2020-04-08 09:57:34+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-08
1002,Platinum trophy here I come again,UgztUn8cOBjYJb6KIzN4AaABAg,http://www.youtube.com/channel/UCHQ2LoppOviU0kGShUMyUxw,@pawakhdr565,0,0,2020-04-08 07:53:18+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-08
1003,This song is a BOP OMG,UgygcMzwDfuKnoEISdN4AaABAg,http://www.youtube.com/channel/UCKLYing2amyaV2WYrKX2y9w,@fa3ri3j3n,0,0,2020-04-08 01:21:29+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-08
1004,I absolutely LOVE the bass riff in this!!! Even more so than the original p5 opening!,UgxSMwKK_24uAYknXsJ4AaABAg,http://www.youtube.com/channel/UC1UeDB_TnnSa8JNI5XbYlrg,@thegamestreak,0,1,2020-04-07 21:31:07+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-07
1005,You'll never watch coming,UgwCy3nUFJROfp9Oo3Z4AaABAg,http://www.youtube.com/channel/UCv2VEoM_lC-3UsnVP4gxkWw,@maestrorobosan5965,0,0,2020-04-07 16:00:00+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-07
1006,"0:58 ummm u need help with that umbrella, or are you good?",Ugw8zCqFIPKhwS4mb1Z4AaABAg,http://www.youtube.com/channel/UCdnJknmjT8_gAKqgn3wcOog,@aououboogaha2526,0,1,2020-04-07 15:49:06+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-07
1007,"Can't wait for maybe more crappier animated version, but has a nice opening.",Ugz3YbqMSdH12-oKuMB4AaABAg,http://www.youtube.com/channel/UCTOja3ARFYDFdvNvILHAH3A,@altmaster8973,0,0,2020-04-07 15:14:12+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-07
1008,"0:59 
Camera Man: Woah this is *bonkers*",UgydYpTwOEqvkuqYSWV4AaABAg,http://www.youtube.com/channel/UCOoZyVBlrZdkDEnqB3MIQ3A,@bbbzz1116,0,1,2020-04-07 07:27:31+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-07
1009,"No one:
These subtitles: [music]",UgzuCVKts8VuEZEjIRN4AaABAg,http://www.youtube.com/channel/UCtGHHxV55-h7qKOhxw1-FOQ,@Giuleee,0,5,2020-04-06 23:43:06+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-06
1010,Sounds pretty good at .75 speed,UgxugZBjcelyfmB6cSh4AaABAg,http://www.youtube.com/channel/UCSZ5mjAyxEcfohX3o1hrEyw,@salsapercent8274,0,0,2020-04-06 09:35:03+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-06
1011,I kinda prefer the old on,Ugz80l669Ja4-WvBlYF4AaABAg,http://www.youtube.com/channel/UCp1f-rIwnG5ktwS5VUxLDHg,@mspeter97,0,0,2020-04-06 08:02:43+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-06
1012,"You notice something about the bats? Joker and Akechi are the only one with designs because the have multiple personas, Futaba has a hammer because she's support and everyone else has a solid color to match their gloves based on their moves.",UgzwKWBAOIj0Pw9ecid4AaABAg,http://www.youtube.com/channel/UC5Lbsg6DztVc8yW7xqPQCFA,@shaneyzamora2525,51,6696,2020-04-06 00:06:35+00:00,vWWy7V9rCrA,51,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-06
1013,Persona 5 was my first foray into the persona series and to be honest on my first time starting the game I went to Leblanc for the first time exited out of the game and said I’ll come back later and went back the Black ops 4 zombies a week later and I was bored so I went and saw Persona 5 and went “guess I’ll try it a bit more” I was interested then when you first see Kamoshida no joke I said “I’m not going to like you aren’t I” and ya pretty much I despise Kamoshida from how he treat Ann as if she was his personal plaything never taking no for an answer but all came to a head when the moment he called Shiho and then the next day she tried to kill herself I didn’t think to much of it I thought “oh he just beat her really badly and then threw her off the team because Ann refused to sleep with him” but no as soon as they didn’t say it I knew what he did and just like Ryuji I wanted to punch the guy the angrier and the rage I felt for Kamoshida was so real that when I figured out what he did I had a pit in my stomach and had one goal in mind make him suffer make him regret what he did and with that one emotion with that one time of me feeling general hatred for a character that was the moment Persona 5 become one of my favorite games not just on the PS4 but my favorite game of all time (though I haven’t played the Full Metal Alchemist game on the PS2 and I really love FMA so),Ugx9LEEaLGgS0cIG7cx4AaABAg,http://www.youtube.com/channel/UCISJ1PrMm036LFKtKV7LyAQ,@soundwavegamer2321,0,0,2020-04-05 17:06:39+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-05
1014,Is the tv-eyeball at the start ameno-sagiri?,UgwAKbXvaO4MOJzJNzd4AaABAg,http://www.youtube.com/channel/UC8o52dKiPurcTnGuHk-WSwg,@bomes2084,0,0,2020-04-05 16:51:53+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-05
1015,(very) unpopular opinion: this absolutely destroys the original P5 opening,UgyL088zvIJfgytiPIV4AaABAg,http://www.youtube.com/channel/UChgP8GfXFweLbGQzUGuMhjg,@eclecticspaghetti,0,3,2020-04-05 16:43:05+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-05
1016,This intro is fire tho,UgyHuVn0ZFgJRm8Z8_Z4AaABAg,http://www.youtube.com/channel/UC-IqXa3NNpoJkkk0J6hzErA,@styleshin8594,0,0,2020-04-04 23:03:45+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1017,So it this like a definitive version of the game with new stuff added to it?,UgzEKCMjJNLvXrGAmeJ4AaABAg,http://www.youtube.com/channel/UCmFubke6p_iq1AvgVrHatLQ,@humblebeast9813,1,0,2020-04-04 15:59:13+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1018,i cant get this shit out of my head,UgxGrpi1E0GN0z-wgOR4AaABAg,http://www.youtube.com/channel/UC5OgPDAGAv1GmyG1lcZcSUQ,@orochifluffy,0,0,2020-04-04 09:03:45+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1019,I can't get enough of the strings section in this song. They're so jazzy and played with so much attitude I love it. And Lyn's beautiful voice is the delicious icing on the cake.,UgwqGIhLh5BcMFvlfQ14AaABAg,http://www.youtube.com/channel/UCpHXpYogGwDJs-A2mtauoOQ,@toastedravis8377,0,23,2020-04-04 08:55:45+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1020,*A e s t h e t i c*,UgxLpi0aDfqOV0HlB814AaABAg,http://www.youtube.com/channel/UCmXeWfGWYNvrKOjMyHXdcZg,@mikeysauce8228,0,0,2020-04-04 08:46:55+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1021,"when people see the op for the first time: JOKER... Y U THROWING DIAMONDS AT PEOPLE
me now that the english version has released: he's probably just throwing diamond shaped orbeez. lol",Ugx2yFl-H-y52oIVsPB4AaABAg,http://www.youtube.com/channel/UCgc62CYlyy0RkK8oozaODvw,@mug6984,0,0,2020-04-04 00:45:29+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-04
1022,This game is sooooo epic!! I love it and I'm only at 10 hours of gameplay! Haven't defeated Kamoshida yet!,UgxmTAh-l-izYfbCj5N4AaABAg,http://www.youtube.com/channel/UCu_aKQwQN4lcCG5c1jJVJjQ,@rubber88hc,1,3,2020-04-03 16:28:49+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1023,"persona's slowly turning into a dumbed-down cartoon game series, give me my SMT V atlus.",Ugz9Z2afEcmOlOmZp0Z4AaABAg,http://www.youtube.com/channel/UCBobCvLJ2WGs89UdD-igmaQ,@justgrey3114,3,1,2020-04-03 14:47:51+00:00,vWWy7V9rCrA,3,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1024,"I want to play this game, finishing up the Original P5 soon. 

But its been censored. 

Its been censored because some minority of twits on Twitter got tilted. 

I'm going to wait and see what else what butchered in translation.",UgxZS38Rmz10PcP0fwt4AaABAg,http://www.youtube.com/channel/UCWBAf6D7FmnBjXIPSJWSYVw,@FoolishFew,1,0,2020-04-03 13:26:00+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1025,This made Quarantine life so much more bearable...I wasnt going to have a life because of Royal but now I do have a life,UgztYGJO_JyCtAUBjYJ4AaABAg,http://www.youtube.com/channel/UCV9Z4s-y0t3ine7l_oTMgFw,@MyGuyAster,0,3,2020-04-03 13:10:47+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1026,Aketchi + MC romance pls,UgzBm5QTE5lHqNm4O-94AaABAg,http://www.youtube.com/channel/UCLGfUXwWJqalS0i00-CMEUA,@SekondSparkTreg,0,0,2020-04-03 11:58:25+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1027,Choppy,UgzIrOKdFU4fPe-ZeVF4AaABAg,http://www.youtube.com/channel/UCO3dGey3bqqZTn72rLzbTCg,@Max-zb6ms,0,2,2020-04-03 08:47:06+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1028,Classic,UgyifFxV7wDTJAHlFPF4AaABAg,http://www.youtube.com/channel/UCSOvUhBfmfGZBN7J1cdGdaA,@Rhyosis,0,0,2020-04-03 04:27:01+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1029,"1:29 Morgana be like:

Mrah-ha-ha-howrrrr!",UgwTKcxsHyzLdHAalbN4AaABAg,http://www.youtube.com/channel/UCf43ZaLt_lbAaX4B_7_FxdA,@narri_l_official,0,0,2020-04-03 04:13:55+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1030,"Finally Goro in the goddamn opening, my boy got done so dirty in the vanilla.",UgxVQKO8_5AA4y-raR54AaABAg,http://www.youtube.com/channel/UCh88C_L2ODbbhLDndJm1nGA,@Dualblades47,13,1487,2020-04-03 01:51:34+00:00,vWWy7V9rCrA,13,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1031,"I started playing this game yesterday and I have already played 31 hours, someone help me",UgzOkZMglXNNLfNCPdd4AaABAg,http://www.youtube.com/channel/UCg0YXhF0hX4lvmrSrqEBmFA,@Zero-Pass,1,0,2020-04-03 01:10:13+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-03
1032,"This is such a visual downgrade, i had to check and see if it was really this poorly animated. If anything, its worse on an HD tv, compared to my laptop.",UgyEl0amcUIwR7nI-594AaABAg,http://www.youtube.com/channel/UC_jllRd0wtaRjhXS9d7mb6w,@1cioda,0,1,2020-04-02 23:53:03+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1033,Literally the only thing in Persona 5R I’m not totally on board with. Not even the song. Just the visual aspect of the intro needs work imo. But that may just be because you have to compare it with the original opening which was incredible,UgxgX1RfxRvBEhTMkzh4AaABAg,http://www.youtube.com/channel/UC6DFWLkBhT1y2t8RrslQOaA,@wilsonsauls2899,0,1,2020-04-02 21:06:49+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1034,"This opening is a mess. Nothing sync's up well, which help make the transitions appear flat, and there's so much shit happening, along with that tracking shot, this op made my eyes bleed. P5 on the other hand? 👀👌",UgxmeoNV33YoAXm9qGx4AaABAg,http://www.youtube.com/channel/UCbmS8x3S2Ul-c7kdD0eR59A,@JC-uo5lp,0,2,2020-04-02 20:11:08+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1035,1:58 i think yusuke just murdered ryuji,UgzZNka1jgF6feK0IL94AaABAg,http://www.youtube.com/channel/UCSr6CjoHrwly3b7M0EPdbIQ,@bestevie311,1,0,2020-04-02 16:07:56+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1036,At 0:55 I like how it’s just a normal walk to just over the top dancing,UgzsOwXoZ6UfuAqRQ054AaABAg,http://www.youtube.com/channel/UClCK0Kyb8Lt-cwrlRWIu3Xw,@RaymondGamingPlayz,0,0,2020-04-02 15:32:23+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1037,"Definitely don’t like this as much as the original, but I will admit it has been growing on me.                   
Now if we’re gonna talk about battle themes......
Last Surprise is still my fav",UgxSLBmfQI3Q63Xf6mR4AaABAg,http://www.youtube.com/channel/UCcXuGKbNCkuH2Qmh5drw6qA,@lordaustinking8366,0,0,2020-04-02 07:29:46+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1038,Masterpiece,UgxA5XlAwBdeLnlXg3Z4AaABAg,http://www.youtube.com/channel/UC8yzPEezzkeyk5jwYeulyoA,@Techorror7972,0,0,2020-04-02 07:26:54+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-02
1039,Kasumi cant hold a umbrella,UgxhuFfGIRrGHXc6RW54AaABAg,http://www.youtube.com/channel/UC3FjJxunsqnXLWBA_nGywNg,@motzarella7870,0,0,2020-04-01 23:00:18+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1040,This scene with baseball bats means they're destroying the city?,UgzqyEFDlj3-hUYgOrB4AaABAg,http://www.youtube.com/channel/UCrctrKZMuqlFBI4aBMWFnpQ,@igur_yes.8553,1,0,2020-04-01 21:08:55+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1041,That frame with akechi and ren :((( precious,UgxZZKNLGIy3Es601jZ4AaABAg,http://www.youtube.com/channel/UC25iEwUIUA5BFWeFb-BhdIQ,@sun-is7pm,0,1,2020-04-01 19:05:39+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1042,Akechi :((((,UgxGtrtqH3NaF__vBsZ4AaABAg,http://www.youtube.com/channel/UC25iEwUIUA5BFWeFb-BhdIQ,@sun-is7pm,0,0,2020-04-01 19:05:16+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1043,"Ann: 0:08
Me: ..This feels wrong.",Ugy3T4SWkxaeIj0pwcd4AaABAg,http://www.youtube.com/channel/UCOAbYQ5HMURGUWhuWooEWrg,@CrowCrojo,2,0,2020-04-01 17:55:06+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1044,I find insanely ironic that i have this game but not the original Persona 5,Ugz1UiVO0_Qpvwp-8bB4AaABAg,http://www.youtube.com/channel/UC-nJsUH7AGNfMINl8oyx91w,@ameliabloodborne3366,1,0,2020-04-01 06:18:27+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1045,I 100% love that they rotate this with Life Will Change when fighting. It's a great way to keep long nights in the Palaces fresh.,UgxZRWP8VBdAFUKmdmp4AaABAg,http://www.youtube.com/channel/UC8kiU30XquK0O0C90PT_UuA,@wpdenni,0,2,2020-04-01 06:15:21+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1046,Ren sounds cool but akira is the og,UgwvGMHam1S5veIz15N4AaABAg,http://www.youtube.com/channel/UCkae7gh60-X1Yi4FuvZB8sg,@alejandromoreno6879,0,1,2020-04-01 01:40:25+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1047,"Your plaque, your alibi
Can you hide behind, claiming might is right?
Raise your fist to the sky
We're below your foot
Coming in

Fly, colors fly
Tell us who to love and who to hate
And by the by
With the memories of a morose thief
Staying true, to your own convictions
See this? It is harder to
To escape

So choose a color to live by
You contemplate your virtue
Give it all
Be the best, 'cause I've been left with you
You can roam the world with colors flying high
You know that if you stay true
Green or blue, red or white
You can't lose, with your colors flying high",UgzIcBzaJvVWiTw-gGp4AaABAg,http://www.youtube.com/channel/UCm_dsWef07dBmExL4mgx8KQ,@Aman_Rouf,0,1,2020-04-01 00:51:13+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-04-01
1048,Where have I been for 6 months.....wtf this is amazing,Ugycf8gXphotlSQ6wgt4AaABAg,http://www.youtube.com/channel/UCGbH0cckA1MEWJVrxUyMrOg,@skullkid8829,0,1,2020-03-31 19:20:34+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1049,Akechi alive?,Ugy0uS_rwiG_AMF98Tt4AaABAg,http://www.youtube.com/channel/UC3FjJxunsqnXLWBA_nGywNg,@motzarella7870,0,0,2020-03-31 19:16:38+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1050,Yoooo the animationnnn and art is pure perfection,UgxeoWt3IgjT-9Jsin14AaABAg,http://www.youtube.com/channel/UC-byp9ZyZs7IlARKxoilOIg,@dediualex3554,0,0,2020-03-31 18:16:07+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1051,This might be better than the first one ! And I loved the first one !!,UgySvfqEweWoS4GPoLJ4AaABAg,http://www.youtube.com/channel/UC-byp9ZyZs7IlARKxoilOIg,@dediualex3554,0,1,2020-03-31 18:15:06+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1052,ITS HERE BOYS,UgzjzoWZpoqVDbyj4np4AaABAg,http://www.youtube.com/channel/UCb3iAuxh4R9Qv3WHGgtk-uA,@KonTheSnerd,0,1,2020-03-31 15:48:24+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1053,"Nice intro, but nowhere near as good as the original.",UgwJUJaJwzzjdKnzmhh4AaABAg,http://www.youtube.com/channel/UChSAQVX3M9KH9cv-ZO96Qpw,@trashl0rd,0,0,2020-03-31 15:45:38+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1054,"Now tell me, WHERE'S SHIN MEGAMI TENSEI V!!!?!?",Ugx2WXNBPtkjSHIl36B4AaABAg,http://www.youtube.com/channel/UCTFqd-ExNa6kykTtVyja3Ww,@47HITMANAK,0,1,2020-03-31 04:30:18+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1055,39 minutes and 40 seconds left!,UgzUCw4UxmEDaHa-QV94AaABAg,http://www.youtube.com/channel/UC2E026PDGRRhswqCXZ2Vg6w,@MegidoMon,0,0,2020-03-31 03:20:20+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1056,I love persona 5 but this game stop couple people from shooting up a school,UgzpIHPIN1-NwpwQdOR4AaABAg,http://www.youtube.com/channel/UCAX4sdMnb4H4ff6VZ9pKlEw,@narancia1203,0,0,2020-03-31 03:13:15+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
1057,Today Today,UgzW5gbkfhZwuAmu4rJ4AaABAg,http://www.youtube.com/channel/UC4QQL22iVguPy9UKIAOdG6g,@pikachu-qh3ni,0,0,2020-03-31 00:34:36+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-03-31
